rörelsen 	 0.7632807493209839 
muslimska_brödraskapets 	 0.7432680130004883 
brödraskapets 	 0.7378631830215454 
organisationen 	 0.7197349667549133 
islamistiska 	 0.7098156213760376 
rörelse 	 0.6558341979980469 
förbjuden 	 0.6556353569030762 
gruppen 	 0.6529987454414368 
medlemmar 	 0.6508158445358276 
partiet 	 0.6495434045791626 
förbjudna 	 0.6460592746734619 
organisation 	 0.6249372959136963 
rörelsens 	 0.621600866317749 
islamister 	 0.6198472380638123 
nationella_räddningsfronten 	 0.6186723709106445 
oppositionsrörelse 	 0.616621732711792 
företrädare 	 0.6102100610733032 
brödraskapets_politiska 	 0.6092203259468079 
egyptens_största 	 0.6086385250091553 
terrororganisation 	 0.6085577011108398 
islamistiska_rörelsen 	 0.6080547571182251 
brödraskapet 	 0.6035565137863159 
partiets 	 0.6001337170600891 
rätta 	 0.599571943283081 
parti 	 0.5986758470535278 
politiska_gren 	 0.5926046371459961 
landets_största 	 0.5890319347381592 
politiskt_parti 	 0.5869205594062805 
förbjudna_muslimska 	 0.5840586423873901 
bäst_organiserade 	 0.5820437669754028 
organisationens 	 0.5804297924041748 
salafistiska 	 0.5797595977783203 
står_bakom 	 0.579749584197998 
oppositionsgrupp 	 0.5785834193229675 
gruppens 	 0.5769765377044678 
alnur 	 0.5766267776489258 
politiska_fångar 	 0.575977087020874 
förbudet 	 0.5758297443389893 
politiska_partier 	 0.5744664072990417 
snabba 	 0.5715228915214539 
samtliga 	 0.5684393644332886 
rörelsen_förbjuden 	 0.5659931302070618 
frihets_rättvisepartiet 	 0.565821647644043 
anklagelser 	 0.5636006593704224 
förbjudet 	 0.560918927192688 
rättvisepartiet 	 0.5594971179962158 
islamiska 	 0.558979868888855 
koalition 	 0.5577375888824463 
palestinska_hamas 	 0.5561953783035278 
anklagats 	 0.5558604001998901 
salafisterna 	 0.5554660558700562 
islamiströrelse 	 0.5553197860717773 
mest_välorganiserade 	 0.5548314452171326 
terrorstämplats 	 0.553438663482666 
ultrakonservativa 	 0.5525904297828674 
gren_frihets 	 0.5524624586105347 
islamiströrelsen_muslimska 	 0.5519967079162598 
fjp 	 0.5515855550765991 
liberala_sekulära 	 0.5515151023864746 
abu_ismail 	 0.5513046979904175 
formellt 	 0.5506399869918823 
”brödernas” 	 0.550398588180542 
alnahda 	 0.5502631664276123 
senaste_tiden 	 0.5494775772094727 
oppositionen 	 0.549333393573761 
n 	 0.5487866401672363 
år_1928 	 0.5482555031776428 
oppositionella 	 0.547893762588501 
regeringspartiet 	 0.5478558540344238 
oppositionsgrupper 	 0.5476334691047668 
brödraskap 	 0.5466834306716919 
oppositionsgruppen 	 0.5462287664413452 
egyptiske_läraren 	 0.5460765957832336 
islamistiskt 	 0.5456487536430359 
terroristorganisation 	 0.5441651344299316 
grupp 	 0.5433823466300964 
anklagas 	 0.5423235297203064 
1928 	 0.5414268374443054 
muhammad_badie 	 0.5405468940734863 
uppmanat 	 0.5402663946151733 
sekulära 	 0.5395973324775696 
oppositionsrörelsen 	 0.5391783714294434 
bedömare 	 0.5387400388717651 
salafistpartiet 	 0.5384095907211304 
kritiserats 	 0.5375860929489136 
rashad 	 0.5370625257492065 
brödraskapets_parti 	 0.5370234251022339 
samarbete 	 0.5367407202720642 
medlemmarna 	 0.5365369319915771 
muslimska_brödra­skapet 	 0.5365270376205444 
släppa 	 0.5364338755607605 
iaf 	 0.535609245300293 
partier 	 0.5349491834640503 
snabbt_folklig 	 0.5337672233581543 
bröderna 	 0.5330448150634766 
anses 	 0.5328967571258545 
åtal 	 0.5317696332931519 
förbjuden_organisation 	 0.5315463542938232 
ministerposter 	 0.5311592221260071 
gripits 	 0.5309737920761108 
